Author,Journal ,Country,Year,Study_id,Ingredient_type,Feed_general,Feed_specific,Feed_general_2,Feed_specific_2,Amino_supp,Supplement_type,FM_FO,Fish_group,Fish_sp,Fish_scientific,Life_stage,Replacement,FCR,Marine_ingredient_change,Crop_change,n3n6,Tissue,,,
Zhao H,Aquaculture Nutrition,China,2010,251.1,Single,Soy,SPC,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,0,0.95,0,0,,,,,
Zhao H,Aquaculture Nutrition,China,2010,251.1,Single,Soy,SPC,,,Y,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,100,0.97,0.4,1,,,,,
Zhao H,Aquaculture Nutrition,China,2010,251.2,Single,Soy,SPC,,,N,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,0,0.95,0,0,,,,,
Zhao H,Aquaculture Nutrition,China,2010,251.2,Single,Soy,SPC,,,N,Lysine + Methionine,FM,Marine fishes,Japanese Seabass,Lateolabrax japonicus,Juvenile,100,1.02,0.4,1,,,,,
Zhao Z-x,Fish Science,China,2016,252,Single,Soy,Soybean peptide,,,Y,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,None ,0,1.63,0,0,,,,,
Zhao Z-x,Fish Science,China,2016,252,Single,Soy,Soybean peptide,,,Y,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,None ,20,1.56,0,-0.6,,,,,
Zhao Z-x,Fish Science,China,2016,252,Single,Soy,Soybean peptide,,,Y,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,None ,35,1.56,0,-1.1,,,,,
Zhao Z-x,Fish Science,China,2016,252,Single,Soy,Soybean peptide,,,Y,,FM,Catfish,Yellow Catfish,Pelteobagrus fulvidraco,None ,50,1.4,0,-1.5,,,,,
Zhou F,Journal of the World Aquaculture Society ,China,2011,253,Single,Soy,Fermented SBM,,,N,,FM,Marine fishes,Black Sea Bream,Acanthopagrus schlegelii,Juvenile,0,1.23,0,0,,,,,
Zhou F,Journal of the World Aquaculture Society ,China,2011,253,Single,Soy,Fermented SBM,,,N,,FM,Marine fishes,Black Sea Bream,Acanthopagrus schlegelii,Juvenile,10,1.22,0,0,,,,,
Zhou F,Journal of the World Aquaculture Society ,China,2011,253,Single,Soy,Fermented SBM,,,N,,FM,Marine fishes,Black Sea Bream,Acanthopagrus schlegelii,Juvenile,30,1.26,0,0.2,,,,,
Zhou F,Journal of the World Aquaculture Society ,China,2011,253.1,Single,Soy,Fermented SBM,,,N,,FM,Marine fishes,Black Sea Bream,Acanthopagrus schlegelii,Juvenile,0,1.23,0,0,,,,,
Zhou F,Journal of the World Aquaculture Society ,China,2011,253.1,Single,Soy,Fermented SBM,,,N,,FM,Marine fishes,Black Sea Bream,Acanthopagrus schlegelii,Juvenile,30,1.3,0,0.4,,,*replacement was fishmeal ,,
Zhou F,Journal of the World Aquaculture Society ,China,2011,253.1,Single,Soy,Fermented SBM,,,N,,FM,Marine fishes,Black Sea Bream,Acanthopagrus schlegelii,Juvenile,40,1.32,0,0.6,,,*replacement was fishmeal ,,
Zhou F,Journal of the World Aquaculture Society ,China,2011,253.1,Single,Soy,Fermented SBM,,,N,,FM,Marine fishes,Black Sea Bream,Acanthopagrus schlegelii,Juvenile,50,1.39,0,0.6,,,*replacement was fishmeal ,,
Garcia-Ortega A,Aquaculture,USA,2016,254,Single,Algae,Schizochytrium limacinum,Soy,SBM+SPC,N,,Both,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,0,0.93,0,0,3.2,Muscle,*replacement was fishmeal ,,
Garcia-Ortega A,Aquaculture,USA,2016,254,Single,Algae,Schizochytrium limacinum,Soy,SBM+SPC,N,,Both,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,20,0.93,-1.3,-3,5.9,Muscle,,,
Garcia-Ortega A,Aquaculture,USA,2016,254,Single,Algae,Schizochytrium limacinum,Soy,SBM+SPC,N,,Both,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,40,0.95,-3,-3,5.9,Muscle,,,
Garcia-Ortega A,Aquaculture,USA,2016,254,Single,Algae,Schizochytrium limacinum,Soy,SBM+SPC,N,,Both,Marine fishes,Giant Grouper,Epinephelus lanceolatus,Juvenile,80,1.29,-3,-3,5.5,Muscle,,,
Haas S,Journal of Applied Phycology,Germany,2016,255,Single,Algae,Pavlova viridis,,,Y,Methionine,FO,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,0,1.2,0,0,1.07,Whole body,,,
Haas S,Journal of Applied Phycology,Germany,2016,255,Single,Algae,Pavlova viridis,,,Y,Methionine,FO,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,80,1.18,0,-7.1,0.78,Whole body,,,
Haas S,Journal of Applied Phycology,Germany,2016,255,Single,Algae,Pavlova viridis,,,Y,Methionine,FO,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,100,1.17,0,-14.2,0.83,Whole body,,,
Haas S,Journal of Applied Phycology,Germany,2016,255.1,Single,Algae,Nannochloropsis sp.,,,Y,Methionine,FO,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,0,1.2,0,0,1.07,Whole body,,,
Haas S,Journal of Applied Phycology,Germany,2016,255.1,Single,Algae,Nannochloropsis sp.,,,Y,Methionine,FO,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,80,1.22,0,-2.4,0.72,Whole body,,,
Haas S,Journal of Applied Phycology,Germany,2016,255.1,Single,Algae,Nannochloropsis sp.,,,Y,Methionine,FO,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,100,1.17,0,-4.8,0.72,Whole body,,,
Kangpanich C,Agriculture and Natural Resources,Thailand,2017,256,Mixture,Algae,Schizochytrium sp.,Soy,Soy oil,N,,FO,Shrimp,Giant River Prawn,Macrobrachium rosenbergii,Juvenile,0,2.05,0,0,1.03,Muscle,,,
Kangpanich C,Agriculture and Natural Resources,Thailand,2017,256,Mixture,Algae,Schizochytrium sp.,Soy,Soy oil,N,,FO,Shrimp,Giant River Prawn,Macrobrachium rosenbergii,Juvenile,100,1.88,0,0,0.43,Muscle,,,
Kangpanich C,Agriculture and Natural Resources,Thailand,2017,256.1,Mixture,Algae,Schizochytrium sp.,Soy,Soy oil,N,,FO,Shrimp,Giant River Prawn,Macrobrachium rosenbergii,Juvenile,0,2.05,0,0,1.03,Muscle,,,
Kangpanich C,Agriculture and Natural Resources,Thailand,2017,256.1,Mixture,Algae,Schizochytrium sp.,Soy,Soy oil,N,,FO,Shrimp,Giant River Prawn,Macrobrachium rosenbergii,Juvenile,100,1.87,0,0,0.63,Muscle,,,
Kangpanich C,Agriculture and Natural Resources,Thailand,2017,256.2,Mixture,Algae,Schizochytrium sp.,Soy,Soy oil,N,,FO,Shrimp,Giant River Prawn,Macrobrachium rosenbergii,Juvenile,0,2.05,0,0,1.03,Muscle,,,
Kangpanich C,Agriculture and Natural Resources,Thailand,2017,256.2,Mixture,Algae,Schizochytrium sp.,Soy,Soy oil,N,,FO,Shrimp,Giant River Prawn,Macrobrachium rosenbergii,Juvenile,100,1.65,0,0,0.62,Muscle,,,
Kangpanich C,Agriculture and Natural Resources,Thailand,2017,256.3,Single,Algae,Schizochytrium sp.,,,N,,FO,Shrimp,Giant River Prawn,Macrobrachium rosenbergii,Juvenile,0,2.05,0,0,1.03,Muscle,,,
Kangpanich C,Agriculture and Natural Resources,Thailand,2017,256.3,Single,Algae,Schizochytrium sp.,,,N,,FO,Shrimp,Giant River Prawn,Macrobrachium rosenbergii,Juvenile,100,2.12,0,0,0.82,Muscle,,,
Kissinger KR,Aquaculture,USA,2016,257,Mixture,Soy,SPC,Algae + Squid,Haeomatococcus pluvialis,N,Lysine + Methionine + Taurine,FM,Marine fishes,Longfin Yellowtail,Seriola rivoliana,None ,0,0.8,0,0,,,,,
Kissinger KR,Aquaculture,USA,2016,257,Mixture,Soy,SPC,Algae + Squid,Haeomatococcus pluvialis,N,Lysine + Methionine + Taurine,FM,Marine fishes,Longfin Yellowtail,Seriola rivoliana,None ,25,0.8,0,0.8,,,,,
Kissinger KR,Aquaculture,USA,2016,257,Mixture,Soy,SPC,Algae + Squid,Haeomatococcus pluvialis,N,Lysine + Methionine + Taurine,FM,Marine fishes,Longfin Yellowtail,Seriola rivoliana,None ,40,0.8,0,1.4,,,,,
Kissinger KR,Aquaculture,USA,2016,257,Mixture,Soy,SPC,Algae + Squid,Haeomatococcus pluvialis,N,Lysine + Methionine + Taurine,FM,Marine fishes,Longfin Yellowtail,Seriola rivoliana,None ,60,0.8,0,2.2,,,,,
Kissinger KR,Aquaculture,USA,2016,257,Mixture,Soy,SPC,Algae + Squid,Haeomatococcus pluvialis,N,Lysine + Methionine + Taurine,FM,Marine fishes,Longfin Yellowtail,Seriola rivoliana,None ,80,0.8,0,2.8,,,,,
Kousalaki K,Journal of Nutritional Studies,Norway,2015,258,Mixture ,Algae,Schizochytrium sp.,Yeast,Yeast Extract,N,Lysine + Methionine + Astaxanthanine,FO,Marine fishes,Atlantic Salmon,Salmo salar ,Smolts,0,0.78,0,0,1.88,Muscle,,,
Kousalaki K,Journal of Nutritional Studies,Norway,2015,258,Mixture ,Algae,Schizochytrium sp.,Yeast,Yeast Extract,N,Lysine + Methionine + Astaxanthanine,FO,Marine fishes,Atlantic Salmon,Salmo salar ,Smolts,3,0.83,0,-0.55,1.93,Muscle,,,
Kousalaki K,Journal of Nutritional Studies,Norway,2015,258,Mixture ,Algae,Schizochytrium sp.,Yeast,Yeast Extract,N,Lysine + Methionine + Astaxanthanine,FO,Marine fishes,Atlantic Salmon,Salmo salar ,Smolts,20,0.88,-24.8,-2.51,2.03,Muscle,,,
Kousalaki K,Journal of Nutritional Studies,Norway,2015,258,Mixture ,Algae,Schizochytrium sp.,Yeast,Yeast Extract,N,Lysine + Methionine + Astaxanthanine,FO,Marine fishes,Atlantic Salmon,Salmo salar ,Smolts,100,0.83,0,-7.32,1.38,Muscle,,,
Kumar V,Aquaculture Nutrition,USA,2018,259,Mixture ,Algae,Schizochytrium sp.,Crops,Soy + Linseed oil,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,0,2.79,0,0,17.2,Muscle,,,
Kumar V,Aquaculture Nutrition,USA,2018,259,Mixture ,Algae,Schizochytrium sp.,Crops,Soy + Linseed oil,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,50,2.2,0,-1,16.8,Muscle,,,
Kumar V,Aquaculture Nutrition,USA,2018,259,Mixture ,Algae,Schizochytrium sp.,Crops,Soy + Linseed oil,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,75,2.35,0,-2,19.6,Muscle,,,
Kumar V,Aquaculture Nutrition,USA,2018,259,Mixture ,Algae,Schizochytrium sp.,Crops,Soy + Linseed oil,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,100,2.42,0,-3,19,Muscle,,,
Lee M-C,Aquaculture Research,China,2017,260,Single,Algae,Aurantiochytrium spp. meal,,,N,,FO,Marine fishes,Orange-spotted Grouper,Epinephelus coioides,Juvenile,0,0.87,0,0,1.01,Whole body,,,
Lee M-C,Aquaculture Research,China,2017,260,Single,Algae,Aurantiochytrium spp. meal,,,N,,FO,Marine fishes,Orange-spotted Grouper,Epinephelus coioides,Juvenile,100,0.88,0,1.2,0.64,Whole body,,,
Lee M-C,Aquaculture Research,China,2017,260.1,Single,Algae,Aurantiochytrium spp. oil,,,N,,FO,Marine fishes,Orange-spotted Grouper,Epinephelus coioides,Juvenile,0,0.87,0,0,1.01,Whole body,,,
Lee M-C,Aquaculture Research,China,2017,260.1,Single,Algae,Aurantiochytrium spp. oil,,,N,,FO,Marine fishes,Orange-spotted Grouper,Epinephelus coioides,Juvenile,100,0.88,0,2.5,0.61,Whole body,,,
Li MH,Aquaculture,USA,2009,261,Single,Algae,Schizochytrium sp.,,,N,,FO,Catfish,Channel Catfish,Ictalurus punctatus,Juvenile,0,1.56,,0,0.15,Whole body,,,
Li MH,Aquaculture,USA,2009,261,Single,Algae,Schizochytrium sp.,,,N,,FO,Catfish,Channel Catfish,Ictalurus punctatus,Juvenile,10,1.49,,-0.3,0.23,Whole body,,,
Li MH,Aquaculture,USA,2009,261,Single,Algae,Schizochytrium sp.,,,N,,FO,Catfish,Channel Catfish,Ictalurus punctatus,Juvenile,25,1.47,,-0.5,0.3,Whole body,,,
Li MH,Aquaculture,USA,2009,261,Single,Algae,Schizochytrium sp.,,,N,,FO,Catfish,Channel Catfish,Ictalurus punctatus,Juvenile,40,1.45,,-0.7,0.28,Whole body,,,
Li MH,Aquaculture,USA,2009,261,Single,Algae,Schizochytrium sp.,,,N,,FO,Catfish,Channel Catfish,Ictalurus punctatus,Juvenile,50,1.45,,-1,0.35,Whole body,,,
Perez-Velasquez M,Aquaculture,Mexico,2018,262,Mixture,Bacteria,Arthrospira sp.,Algae,Schizochytrium sp.,Y,Lysine + Methionine + Taurine,Both,Marine fishes,Red Drum,Sciaenops ocellatus,Juvenile,0,1.56,,0,1.44,Whole body,,,
Perez-Velasquez M,Aquaculture,Mexico,2018,262,Mixture,Bacteria,Arthrospira sp.,Algae,Schizochytrium sp.,Y,Lysine + Methionine + Taurine,Both,Marine fishes,Red Drum,Sciaenops ocellatus,Juvenile,10,1.39,,-2.6,1.71,Whole body,,,
Perez-Velasquez M,Aquaculture,Mexico,2018,262,Mixture,Bacteria,Arthrospira sp.,Algae,Schizochytrium sp.,Y,Lysine + Methionine + Taurine,Both,Marine fishes,Red Drum,Sciaenops ocellatus,Juvenile,20,1.41,,-5.4,1.47,Whole body,,,
Perez-Velasquez M,Aquaculture,Mexico,2018,262,Mixture,Bacteria,Arthrospira sp.,Algae,Schizochytrium sp.,Y,Lysine + Methionine + Taurine,Both,Marine fishes,Red Drum,Sciaenops ocellatus,Juvenile,30,1.35,,-8.2,1.37,Whole body,,,
Perez-Velasquez M,Aquaculture,Mexico,2018,262,Mixture,Bacteria,Arthrospira sp.,Algae,Schizochytrium sp.,Y,Lysine + Methionine + Taurine,Both,Marine fishes,Red Drum,Sciaenops ocellatus,Juvenile,40,1.39,,-10.9,1,Whole body,,,
Perez-Velasquez M,Aquaculture,Mexico,2018,262,Mixture,Bacteria,Arthrospira sp.,Algae,Schizochytrium sp.,Y,Lysine + Methionine + Taurine,Both,Marine fishes,Red Drum,Sciaenops ocellatus,Juvenile,50,1.49,,-13.6,1.54,Whole body,,,
Qiao H,Aquaculture Nutrition,China,2014,263,Mixture,Algae,Schizochytrium sp.,Algae,Nannochloropsis sp.,N,,FO,Marine fishes,Olive Flounder,Paralichthys olivaceus,Juvenile,0,1,0,0,1.8,Muscle,,,
Qiao H,Aquaculture Nutrition,China,2014,263,Mixture,Algae,Schizochytrium sp.,Algae,Nannochloropsis sp.,N,,FO,Marine fishes,Olive Flounder,Paralichthys olivaceus,Juvenile,50,0.9,0,-2,2.5,Muscle,,,
Qiao H,Aquaculture Nutrition,China,2014,263,Mixture,Algae,Schizochytrium sp.,Algae,Nannochloropsis sp.,N,,FO,Marine fishes,Olive Flounder,Paralichthys olivaceus,Juvenile,100,1.1,0,-3.9,0.8,Muscle,,,
Samocha TM,Aquaculture Nutrition,USA,2011,264,Mixture,Algae,Schizochytrium sp.,Algae,Mortierella sp.,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,0,1.19,0,0,,,,,
Samocha TM,Aquaculture Nutrition,USA,2011,264,Mixture,Algae,Schizochytrium sp.,Algae,Mortierella sp.,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,100,1.34,0,6.7,,,,,
Samocha TM,Aquaculture Nutrition,USA,2011,264.1,Mixture,Algae,Schizochytrium sp.,Algae,Mortierella sp.,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,0,1.19,0,0,,,,,
Samocha TM,Aquaculture Nutrition,USA,2011,264.1,Mixture,Algae,Schizochytrium sp.,Algae,Mortierella sp.,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,100,1.3,0,6.7,,,,,
Samocha TM,Aquaculture Nutrition,USA,2011,264.2,Mixture,Algae,Schizochytrium sp.,Algae,Mortierella sp.,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,0,1.19,0,0,,,,,
Samocha TM,Aquaculture Nutrition,USA,2011,264.2,Mixture,Algae,Schizochytrium sp.,Algae,Mortierella sp.,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,100,1.33,0,5.8,,,,,
Samocha TM,Aquaculture Nutrition,USA,2011,264.3,Mixture,Algae,Schizochytrium sp.,Algae,Mortierella sp.,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,0,1.19,0,0,,,,,
Samocha TM,Aquaculture Nutrition,USA,2011,264.3,Mixture,Algae,Schizochytrium sp.,Algae,Mortierella sp.,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,100,1.29,0,5.1,,,,,
Samocha TM,Aquaculture Nutrition,USA,2011,264.4,Single,Algae,Mortierella sp.,,,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,0,1.19,0,0,,,,,
Samocha TM,Aquaculture Nutrition,USA,2011,264.4,Single,Algae,Mortierella sp.,,,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,100,1.29,0,4.5,,,,,
Samocha TM,Aquaculture Nutrition,USA,2011,264.5,Single,Algae,Mortierella sp.,,,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,0,1.19,0,0,,,,,
Samocha TM,Aquaculture Nutrition,USA,2011,264.5,Single,Algae,Mortierella sp.,,,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Juvenile,100,1.33,0,5,,,,,
Tibaldi E,Aquaculture,Italy,2015,265,Single,Algae,Isochrysis sp.,,,Y,,Both,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,0,1.68,,0,1.42,Muscle,*FO replacement,,PUFAs only
Tibaldi E,Aquaculture,Italy,2015,265,Single,Algae,Isochrysis sp.,,,Y,,Both,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,30,1.69,,-1.25,1.33,Muscle,*FM replacement,,PUFAs only
Tibaldi E,Aquaculture,Italy,2015,265,Single,Algae,Isochrysis sp.,,,Y,,Both,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,60,1.76,,-2.5,1.57,Muscle,*FM replacement,,PUFAs only
Tibaldi E,Aquaculture,Italy,2015,265.1,Single,Algae,Isochrysis sp.,,,Y,,Both,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,0,1.68,,0,1.42,Muscle,*Check this study if needed,,
Tibaldi E,Aquaculture,Italy,2015,265.1,Single,Algae,Isochrysis sp.,,,Y,,Both,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,17,1.69,,-1.25,1.33,Muscle,,,
Tibaldi E,Aquaculture,Italy,2015,265.1,Single,Algae,Isochrysis sp.,,,Y,,Both,Marine fishes,European seabass,Dicentrarchus labrax,Juvenile,33,1.76,,-2.5,0.63,Muscle,,,
Van Hoestenberghe S,Aquaculture Research,Belgium,2014,266,Mixture,Algae,Schizochytrium sp.,Crops,Linseed oil,Y,Lysine + Methionine,FO,Freshwater fishes,Jade Perch,Scortum barcoo,Juvenile,0,1.43,,0,,,,,
Van Hoestenberghe S,Aquaculture Research,Belgium,2014,266,Mixture,Algae,Schizochytrium sp.,Crops,Linseed oil,Y,Lysine + Methionine,FO,Freshwater fishes,Jade Perch,Scortum barcoo,Juvenile,100,1.43,,-2.6,,,,,
Vizcaino AJ,Aquaculture,Spain,2014,267,Single,Algae,Scenedesmus almeriensis,,,N,,FM,Marine fishes,Gilthead seabream,Sparus aurata,Juvenile,0,1.92,0,0,,,,,
Vizcaino AJ,Aquaculture,Spain,2014,267,Single,Algae,Scenedesmus almeriensis,,,N,,FM,Marine fishes,Gilthead seabream,Sparus aurata,Juvenile,16,2.11,-0.2,0,,,,,
Vizcaino AJ,Aquaculture,Spain,2014,267,Single,Algae,Scenedesmus almeriensis,,,N,,FM,Marine fishes,Gilthead seabream,Sparus aurata,Juvenile,24,1.7,-0.4,0,,,,,
Vizcaino AJ,Aquaculture,Spain,2014,267,Single,Algae,Scenedesmus almeriensis,,,N,,FM,Marine fishes,Gilthead seabream,Sparus aurata,Juvenile,32,1.86,-0.5,0,,,,,
Vizcaino AJ,Aquaculture,Spain,2014,267,Single,Algae,Scenedesmus almeriensis,,,N,,FM,Marine fishes,Gilthead seabream,Sparus aurata,Juvenile,47,1.91,-0.8,0,,,,,
Wang Y,Aquaculture Nutrition,China,2015,268,Single,Algae,Schizochytrium sp.,,,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Larvae,0,,0,0,2.7,Muscle,,,
Wang Y,Aquaculture Nutrition,China,2015,268,Single,Algae,Schizochytrium sp.,,,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Larvae,25,,0,4.8,2.8,Muscle,,,
Wang Y,Aquaculture Nutrition,China,2015,268,Single,Algae,Schizochytrium sp.,,,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Larvae,50,,0,1.5,2.3,Muscle,,,
Wang Y,Aquaculture Nutrition,China,2015,268,Single,Algae,Schizochytrium sp.,,,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Larvae,75,,0,2.3,1.9,Muscle,,,
Wang Y,Aquaculture Nutrition,China,2015,268,Single,Algae,Schizochytrium sp.,,,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Larvae,100,,0,1.85,1.8,Muscle,,,
Wang Y,Aquaculture Nutrition,China,2015,268.1,Single,Algae,Schizochytrium sp.,,,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Larvae,0,,0,0,2.7,Muscle,,,
Wang Y,Aquaculture Nutrition,China,2015,268.1,Single,Algae,Schizochytrium sp.,,,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Larvae,100,,0,0.77,4.46,,,,
Keramat Amirkolaie A,Aquaculture International ,Iran ,2014,269,Mixture,Soy,Soy oil,Crops,Linseed oil,Y,,FO,Salmonids,Brown Trout,Salmo trutta,Juvenile,0,1.2,,0,2.3,Muscle,,,
Keramat Amirkolaie A,Aquaculture International ,Iran ,2014,269,Mixture,Soy,Soy oil,Crops,Linseed oil,Y,,FO,Salmonids,Brown Trout,Salmo trutta,Juvenile,100,1.3,,0,0.85,,,,
Berge GM,Aquaculture,Norway,2009,270,Single,Soy,Soy oil,,,N,,FO,Salmonids,Atlantic Salmon,Salmo salar ,Juvenile,0,,0,0,3.45,Vertebrate,,,
Berge GM,Aquaculture,Norway,2009,270,Single,Soy,Soy oil,,,N,,FO,Salmonids,Atlantic Salmon,Salmo salar ,Juvenile,100,,0,0,1.52,Vertebrate,,,
Berge GM,Aquaculture,Norway,2009,270.1,Single,Soy,Soy oil,,,N,,FO,Salmonids,Atlantic Salmon,Salmo salar ,Juvenile,0,,0,0,5,Vertebrate,,,
Berge GM,Aquaculture,Norway,2009,270.1,Single,Soy,Soy oil,,,N,,FO,Salmonids,Atlantic Salmon,Salmo salar ,Juvenile,93,,0,0,1.49,Vertebrate,,,
Berge GM,Aquaculture,Norway,2009,270.2,Single,Soy,Soy oil,,,N,,FO,Salmonids,Atlantic Salmon,Salmo salar ,Juvenile,0,,0,0,5,Vertebrate,,,
Berge GM,Aquaculture,Norway,2009,270.2,Single,Soy,Soy oil,,,N,,FO,Salmonids,Atlantic Salmon,Salmo salar ,Juvenile,15,,0,0,1.49,Vertebrate,,,
Dias J,Aquaculture,Portugal,2009,271,Mixture,Soy,Soy oil,Crops,Rapeseed oil,Y,Lysine + Methionine + Arginine,FO,Marine fishes,Gilthead seabream,Sparus aurata,Grower,0,1.39,,,,,,,
Dias J,Aquaculture,Portugal,2009,271,Mixture,Soy,Soy oil,Crops,Rapeseed oil,Y,Lysine + Methionine + Arginine,FO,Marine fishes,Gilthead seabream,Sparus aurata,Grower,65,1.45,,,,,,,
Dias J,Aquaculture,Portugal,2009,271.1,Mixture,Soy,Soy oil,Crops,Rapeseed oil,Y,Lysine + Methionine + Arginine,FO,Marine fishes,Gilthead seabream,Sparus aurata,Grower,0,1.43,,,,,,,
Dias J,Aquaculture,Portugal,2009,271.1,Mixture,Soy,Soy oil,Crops,Rapeseed oil,Y,Lysine + Methionine + Arginine,FO,Marine fishes,Gilthead seabream,Sparus aurata,Grower,70,1.59,,,,,,,
Emre Y,Aquaculture Research,Turkey ,2016,272,Single,Soy,Soy oil,,,N,,FO,Marine fishes,Meagre,Argyrosomus regius,Juvenile,0,1.46,0,0,0.47,Muscle,,,
Emre Y,Aquaculture Research,Turkey ,2016,272,Single,Soy,Soy oil,,,N,,FO,Marine fishes,Meagre,Argyrosomus regius,Juvenile,20,1.31,0,0,0.78,Muscle,,,
Emre Y,Aquaculture Research,Turkey ,2016,272,Single,Soy,Soy oil,,,N,,FO,Marine fishes,Meagre,Argyrosomus regius,Juvenile,40,1.45,0,0,1.04,Muscle,,,
Emre Y,Aquaculture Research,Turkey ,2016,272,Single,Soy,Soy oil,,,N,,FO,Marine fishes,Meagre,Argyrosomus regius,Juvenile,60,1.53,0,0,1.72,Muscle,,,
Emre Y,Aquaculture Research,Turkey ,2016,272,Single,Soy,Soy oil,,,N,,FO,Marine fishes,Meagre,Argyrosomus regius,Juvenile,80,1.46,0,0,2.27,Muscle,,,
Emre Y,Aquaculture Research,Turkey ,2016,272,Single,Soy,Soy oil,,,N,,FO,Marine fishes,Meagre,Argyrosomus regius,Juvenile,100,2.08,0,0,3.23,Muscle,,3.225806452,
Forster IP,Aquaculture Nutrition,USA,2011,273,Single,Soy,Soy oil,,,N,,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,None ,0,1.96,0,0,,,,,
Forster IP,Aquaculture Nutrition,USA,2011,273,Single,Soy,Soy oil,,,N,,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,None ,50,2,1.2,-10.8,,,,,
Forster IP,Aquaculture Nutrition,USA,2011,273,Single,Soy,Soy oil,,,N,,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,None ,100,1.89,2.4,-21.6,,,,,
Forster IP,Aquaculture Nutrition,USA,2011,273.1,Single,Soy,Soy oil,,,N,,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,None ,0,1.87,0,0,,,,,
Forster IP,Aquaculture Nutrition,USA,2011,273.1,Single,Soy,Soy oil,,,N,,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,None ,50,1.83,0,-10.8,,,,,
Forster IP,Aquaculture Nutrition,USA,2011,273.1,Single,Soy,Soy oil,,,N,,FM,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,None ,100,1.96,0,-21.6,,,,,
Fountoulaki E,Aquaculture,Greece,2009,274,Single,Soy,Soy oil,,,N,,FO,Marine fishes,Gilthead seabream,Sparus aurata,None ,0,1.69,0,0,2.75,Muscle,*FM replacement,,
Fountoulaki E,Aquaculture,Greece,2009,274,Single,Soy,Soy oil,,,N,,FO,Marine fishes,Gilthead seabream,Sparus aurata,None ,100,1.72,0,0,0.56,Muscle,*FM replacement,,
Gonzalez-Felix MI,Aquaculture,Mexico,2010,275,Single,Soy,High linoleic soy oil,,,N,,FO,Shrimp,Pacific White Shrimp,Litopenaeus vannamei,Post-larval,0,1.24,,0,1.49,Muscle,*FM replacement,,
